Datetime,Open,High,Low,Close,Adj Close,Volume
2025-12-01T04:00:00-05:00,615.85,615.85,614.55,615.06,615.06,8155
2025-12-01T04:01:00-05:00,615.19,615.19,614.97,615,615,1847
2025-12-01T04:02:00-05:00,614.99,615,614.72,614.79,614.79,5116
2025-12-01T04:03:00-05:00,614.79,615.11,614.79,615.05,615.05,5642
2025-12-01T04:04:00-05:00,615.05,615.05,614.93,615.02,615.02,2580
2025-12-01T04:05:00-05:00,615.01,615.45,615.01,615.4,615.4,2401
2025-12-01T04:06:00-05:00,615.45,615.55,615.44,615.54,615.54,1671
2025-12-01T04:07:00-05:00,615.51,615.6,615.51,615.58,615.58,1627
2025-12-01T04:08:00-05:00,615.6,615.62,615.52,615.52,615.52,1142
2025-12-01T04:09:00-05:00,615.57,615.6,615.52,615.6,615.6,1842
2025-12-01T04:10:00-05:00,615.69,615.69,615.57,615.6,615.6,1943
2025-12-01T04:11:00-05:00,615.6,615.65,615.51,615.53,615.53,1719
2025-12-01T04:12:00-05:00,615.61,615.64,615.45,615.45,615.45,3161
2025-12-01T04:13:00-05:00,615.45,615.45,615.29,615.3,615.3,2872
2025-12-01T04:14:00-05:00,615.17,615.28,615.17,615.25,615.25,1353
2025-12-01T04:15:00-05:00,615.23,615.38,615.23,615.38,615.38,861
2025-12-01T04:16:00-05:00,615.41,615.49,615.31,615.44,615.44,1059
2025-12-01T04:17:00-05:00,615.46,615.46,615.21,615.26,615.26,2775
2025-12-01T04:18:00-05:00,615.24,615.31,615.07,615.11,615.11,2719
2025-12-01T04:19:00-05:00,615.11,615.11,614.95,614.95,614.95,1397
2025-12-01T04:20:00-05:00,614.96,614.96,614.89,614.91,614.91,5857
2025-12-01T04:21:00-05:00,614.94,615.08,614.92,614.97,614.97,3690
2025-12-01T04:22:00-05:00,614.89,615.01,614.89,614.99,614.99,431
2025-12-01T04:23:00-05:00,614.9,615.05,614.8,615.05,615.05,1858
2025-12-01T04:24:00-05:00,615.05,615.09,614.95,615.01,615.01,2203
2025-12-01T04:25:00-05:00,615.12,615.18,615.01,615.18,615.18,4486
2025-12-01T04:26:00-05:00,615.16,615.18,615.06,615.18,615.18,1053
2025-12-01T04:27:00-05:00,615.15,615.18,615.14,615.18,615.18,1227
2025-12-01T04:28:00-05:00,615.15,615.3,615.06,615.17,615.17,3700
2025-12-01T04:29:00-05:00,615.2,615.21,615.1,615.16,615.16,3237
